"tlx_mental","overallTiATrust","study","overallTiAUnderstanding","perceivedSafetyCombined","Demand","Supply","Understanding","SA"
13,4,"trajectory",3.75,0.5,14,14,9,9
6,3.5,"trajectory",4,2.25,15,21,16,22
14,4.5,"trajectory",2.5,-0.75,17,20,15,18
17,3,"trajectory",4,0,12,26,10,24
6,5,"trajectory",4.25,1.5,19,18,15,14
5,4,"trajectory",3.75,1.5,9,13,11,15
16,4,"trajectory",4.25,2.75,8,18,12,22
8,3,"trajectory",3.75,0.5,16,17,14,15
17,4,"trajectory",3.5,1.75,11,19,14,22
12,3,"trajectory",5,0,7,19,17,29
14,3,"trajectory",3.25,-1.5,7,21,11,25
19,4,"trajectory",3.75,2,18,24,17,23
4,5,"trajectory",5,3,13,16,16,19
10,2,"trajectory",2.5,-1.75,12,28,6,22
7,4,"trajectory",4.75,1.75,5,21,17,33
6,2.5,"trajectory",3.75,0.75,18,23,12,17
11,4.5,"trajectory",3,3,15,15,13,13
14,4,"trajectory",4.75,2,17,18,18,19
15,5,"trajectory",5,2.5,7,17,15,25
1,4,"trajectory",5,-2.75,15,19,19,23
14,3.5,"trajectory",4,-0.75,14,16,13,15
6,4,"trajectory",4.5,3,11,15,14,18
3,4,"trajectory",3,3,18,19,18,19
1,4,"trajectory",4.75,-1.5,13,12,15,14
6,4,"trajectory",4.25,2.5,13,23,14,24
17,2,"trajectory",3.5,-3,14,20,16,22
14,2,"trajectory",2.75,-0.25,17,17,11,11
5,5,"trajectory",5,3,11,14,21,24
9,3,"trajectory",4,2.5,9,18,12,21
1,4,"trajectory",4,2,15,22,14,21
7,4.5,"trajectory",3.25,1,9,24,11,26
5,3,"trajectory",5,-2,13,25,21,33
14,3.5,"trajectory",3.75,2.25,18,24,15,21
18,4,"trajectory",4,0.75,16,18,19,21
16,3.5,"trajectory",3.75,2,17,22,14,19
15,2,"trajectory",2,-2,16,24,19,27
12,3.5,"trajectory",3,2,13,18,14,19
11,3,"trajectory",3.5,0.5,14,6,4,-4
19,5,"trajectory",4.5,3,19,26,19,26
18,4,"trajectory",4.5,2,19,24,18,23
7,4,"trajectory",2.75,0.5,17,20,13,16
20,5,"trajectory",4.5,3,12,13,16,17
5,3,"trajectory",4,0.5,10,19,15,24
8,2,"trajectory",4,-1.25,14,21,11,18
13,2,"trajectory",3.25,-2,10,21,13,24
17,4,"trajectory",3.5,3,12,16,18,22
5,2.5,"trajectory",3.75,2,20,18,9,7
5,3,"trajectory",3.25,-0.25,14,20,13,19
6,2,"trajectory",3.75,0.75,17,17,8,8
6,4,"trajectory",4,3,18,27,19,28
13,3,"trajectory",3.75,0.25,14,18,14,18
4,5,"trajectory",4.75,3,6,12,11,17
13,4.5,"trajectory",5,3,6,17,18,29
15,4,"trajectory",4.25,2,14,13,16,15
6,4,"trajectory",3.75,2,15,14,12,11
13,3.5,"trajectory",3.5,0.75,12,19,15,22
5,3,"trajectory",4,-0.25,19,18,12,11
6,3,"trajectory",3.75,2.25,16,21,14,19
14,2,"trajectory",3.75,0.25,14,12,13,11
10,3,"trajectory",3,-1.25,18,25,9,16
12,3,"trajectory",3.5,0.25,14,17,12,15
5,3,"trajectory",3.5,0.75,11,20,13,22
1,1.5,"trajectory",4.5,0,21,22,14,15
2,2.5,"trajectory",3.5,-0.5,7,23,21,37
9,3,"trajectory",4,0.75,11,20,18,27
10,4,"trajectory",4.25,1.75,16,17,15,16
10,2,"trajectory",3.25,-0.75,17,22,12,17
3,3,"trajectory",3.5,-1,15,15,9,9
6,2.5,"trajectory",3,0,15,25,15,25
8,4.5,"trajectory",3.75,2.75,15,11,4,0
12,4,"trajectory",3.5,0.5,11,18,12,19
5,4,"trajectory",4,1.25,8,18,9,19
4,3.5,"trajectory",3.5,2.5,19,22,7,10
13,2.5,"trajectory",3.5,-1,14,22,10,18
15,4,"trajectory",3.75,0.25,11,20,13,22
11,2.5,"trajectory",3.5,2.5,21,25,12,16
5,3.5,"trajectory",2.25,1.5,11,18,11,18
9,3,"trajectory",4.5,3,16,20,11,15
13,5,"trajectory",4,3,6,18,14,26
3,4,"trajectory",4.75,-3,18,18,17,17
2,5,"trajectory",5,3,3,4,3,4
11,2.5,"trajectory",3,1.25,16,15,14,13
19,4.5,"trajectory",3.75,-1.25,16,22,15,21
11,4,"trajectory",4.5,0.5,11,23,15,27
12,4,"trajectory",3,2,12,20,10,18
12,4.5,"trajectory",4,-3,14,14,13,13
11,3,"trajectory",3.25,2.25,12,19,10,17
17,4,"trajectory",4.25,2,9,9,17,17
12,2.5,"trajectory",2.75,-0.5,14,15,11,12
14,3,"trajectory",3.25,1.25,11,21,12,22
10,2.5,"trajectory",4.25,0.5,8,16,13,21
6,3.5,"trajectory",3.75,2.75,15,18,18,21
12,4,"trajectory",3.75,1.75,14,16,14,16
5,4,"trajectory",4.5,-2.75,18,17,18,17
14,3.5,"trajectory",2.5,-1.25,16,24,20,28
11,3,"trajectory",4.25,-0.5,9,19,12,22
16,3,"trajectory",3.5,2,17,20,15,18
18,4,"trajectory",3.5,1.5,17,19,19,21
13,3,"trajectory",3.75,-1.5,14,19,18,23
18,4,"trajectory",4.75,2,19,20,17,18
12,4.5,"trajectory",3.75,2.5,18,19,3,4
14,4,"trajectory",2.5,1.5,14,18,14,18
10,5,"trajectory",3,3,12,12,16,16
17,4.5,"trajectory",4,3,11,15,19,23
3,3,"trajectory",2.5,1.5,15,17,16,18
20,5,"trajectory",4.5,3,13,10,13,10
4,3.5,"trajectory",4,1.75,16,18,17,19
16,4,"trajectory",2.75,3,16,22,17,23
6,4,"trajectory",4,3,11,18,14,21
19,4,"trajectory",4,0.75,15,23,14,22
11,3,"trajectory",4.75,-0.5,13,18,16,21
5,4,"trajectory",5,0.25,12,19,16,23
10,5,"trajectory",3.25,3,17,16,20,19
19,4,"trajectory",4.5,2.25,18,27,19,28
13,4.5,"trajectory",4.5,2.75,3,15,14,26
12,2.5,"trajectory",3.25,2.5,16,21,13,18
12,4,"trajectory",3.75,2,14,19,11,16
16,4,"trajectory",3,3,16,23,16,23
20,5,"trajectory",5,3,4,11,15,22
10,5,"trajectory",5,3,18,19,13,14
14,4,"trajectory",4,2,12,12,12,12
13,3.5,"trajectory",2.25,0,14,19,14,19
12,3,"trajectory",3,1.5,12,16,11,15
12,2,"trajectory",3.5,1.25,7,17,7,17
14,5,"trajectory",3,3,17,25,19,27
7,5,"trajectory",4,3,14,18,14,18
2,3,"trajectory",4.75,-0.75,17,14,11,8
12,4,"trajectory",4.5,2,17,22,13,18
6,4,"trajectory",4.25,2.25,13,17,16,20
13,3,"trajectory",3.25,0.75,15,22,16,23
1,5,"trajectory",5,2.25,17,23,15,21
1,5,"trajectory",5,3,3,23,21,41
7,4,"trajectory",4.25,-0.25,14,19,14,19
5,3.5,"trajectory",3.75,0.5,14,18,13,17
15,4,"trajectory",3.75,0.5,12,12,20,20
9,2.5,"trajectory",3.75,-1.25,13,20,17,24
4,5,"trajectory",4.5,1.75,15,19,11,15
15,3,"trajectory",4.25,1,14,19,18,23
5,4,"trajectory",3.75,2.25,16,16,9,9
11,5,"trajectory",3.75,3,17,20,16,19
10,4,"trajectory",3.25,-3,10,19,5,14
11,3,"trajectory",4,3,15,18,8,11
5,4,"trajectory",4.75,3,8,27,18,37
4,4,"trajectory",4.5,-1.75,10,16,9,15
13,3,"trajectory",3.5,1.25,12,24,15,27
10,4,"trajectory",4.5,2.75,12,20,14,22
10,3.5,"trajectory",4.25,-1.75,14,23,18,27
1,2,"trajectory",3.75,3,19,23,16,20
5,4,"trajectory",5,3,9,19,15,25
13,2.5,"trajectory",3,1,12,16,12,16
4,3.5,"trajectory",5,3,11,15,11,15
10,2.5,"trajectory",3,2,12,18,12,18
2,2,"trajectory",3.75,1.5,17,25,18,26
4,1,"trajectory",2.75,1,12,13,12,13
5,1,"trajectory",3.75,2,6,28,18,40
7,2.5,"trajectory",4.5,1.75,10,16,15,21
9,4,"trajectory",3.75,1,7,15,14,22
8,3,"trajectory",4,1,19,19,14,14
18,4,"trajectory",3.75,0.75,17,20,18,21
19,4,"trajectory",4.5,1.75,15,12,18,15
11,5,"trajectory",3.75,3,18,24,14,20
15,2,"trajectory",3.5,-1.5,16,21,18,23
13,3.5,"trajectory",3,1.75,18,18,15,15
14,2.5,"trajectory",5,1.5,17,21,12,16
14,3.5,"trajectory",3.5,1.75,13,19,12,18
14,3.5,"trajectory",4.25,1,16,19,15,18
9,4,"trajectory",3.5,2,12,15,14,17
13,5,"trajectory",3,3,18,16,21,19
4,4,"trajectory",4.5,2,14,19,11,16
11,3.5,"trajectory",3.75,3,12,22,18,28
10,4.5,"trajectory",3.25,2.5,6,11,6,11
11,3,"trajectory",3.75,2.5,12,16,14,18
5,4,"trajectory",3.75,1.5,9,18,15,24
4,4,"trajectory",5,2.75,16,10,12,6
14,3,"trajectory",3.25,1.75,13,20,16,23
8,4,"trajectory",4.25,-1.75,14,17,16,19
12,4,"trajectory",4.25,2.25,8,14,12,18
3,2,"trajectory",4.25,1.75,5,20,10,25
20,5,"trajectory",4,2.25,5,18,14,27
15,3.5,"trajectory",4.25,0.25,16,24,18,26
17,2,"trajectory",2.75,-0.75,19,20,10,11
4,4,"trajectory",4.5,0.5,19,18,18,17
5,4,"trajectory",4,0.25,14,20,16,22
16,3,"trajectory",3.75,1.75,11,21,13,23
5,3.5,"trajectory",3.25,1.5,18,18,14,14
12,1.5,"trajectory",1.5,-1.5,15,24,7,16
6,3,"trajectory",4.25,2,16,19,10,13
3,5,"trajectory",4.75,2.5,9,13,15,19
5,4,"trajectory",3.75,-2.5,14,21,19,26
4,5,"trajectory",5,-3,12,10,19,17
20,3,"trajectory",3.75,0.25,19,19,12,12
13,5,"trajectory",5,3,10,18,21,29
5,3.5,"trajectory",3.5,1.5,14,20,10,16
10,4,"trajectory",3,2,13,16,11,14
13,3.5,"trajectory",3.5,0.75,15,22,16,23
14,5,"trajectory",4.5,3,13,18,14,19
18,2,"trajectory",4.25,-1.5,18,17,12,11
12,1.5,"trajectory",3,-0.5,19,27,11,19
18,3,"trajectory",3.75,0,20,25,19,24
16,3.5,"trajectory",3.25,2.5,19,20,15,16
14,4,"trajectory",4.75,1.75,18,22,17,21
15,3,"trajectory",4,-1.25,15,20,17,22
20,1,"trajectory",4,-3,5,22,11,28
10,3.5,"trajectory",3,1.5,13,18,11,16
14,2,"trajectory",2.5,-1.75,17,18,13,14
20,1,"trajectory",2.25,-2.25,17,25,12,20
1,2.5,"trajectory",3.75,-1,21,28,10,17
11,2,"trajectory",2,-1,14,23,14,23
2,5,"trajectory",4.5,-1,6,10,18,22
14,5,"trajectory",5,-1,11,23,21,33
14,5,"trajectory",5,-3,15,20,15,20
15,1,"trajectory",3.5,3,14,19,7,12
3,4,"trajectory",5,2.25,5,16,14,25
10,3,"trajectory",4.75,3,15,17,13,15
1,3,"trajectory",5,3,3,22,16,35
7,3,"trajectory",3.75,2.25,17,25,14,22
7,4,"trajectory",4.75,-2.75,11,26,17,32
3,3.5,"scene",4.25,0,15,16,14,15
4,4,"scene",4,1.5,8,20,13,25
2,5,"scene",3,3,8,10,9,11
14,5,"scene",4,2.75,17,21,13,17
16,4,"scene",4.75,1,17,21,17,21
1,4,"scene",3.5,3,14,19,12,17
2,4,"scene",5,1.5,21,26,18,23
8,5,"scene",3,3,21,28,21,28
19,4,"scene",2.75,2.5,13,14,13,14
15,1.5,"scene",4.5,-0.25,20,26,13,19
8,3.5,"scene",3.5,1,14,16,12,14
16,3,"scene",3.75,0.25,11,22,10,21
20,4.5,"scene",5,3,15,26,19,30
4,3.5,"scene",3,-0.5,14,18,11,15
4,4.5,"scene",3.75,2.75,17,21,14,18
17,5,"scene",3.5,3,13,23,15,25
6,2,"scene",4,0,13,21,13,21
12,3,"scene",4,2.25,12,17,13,18
16,4,"scene",4.25,0.75,18,18,13,13
16,4,"scene",3,3,16,20,15,19
5,4,"scene",3.75,0.5,12,19,9,16
5,5,"scene",5,3,9,19,17,27
1,4,"scene",4.75,3,4,7,12,15
2,2.5,"scene",5,0,10,21,12,23
4,4,"scene",4,3,7,18,17,28
7,3,"scene",2.25,-0.5,16,22,14,20
11,2,"scene",2.5,0.5,13,20,12,19
15,3,"scene",3.25,0.5,5,21,20,36
3,1,"scene",3.75,-0.75,16,23,15,22
10,3.5,"scene",4.25,1.75,12,21,10,19
13,2.5,"scene",3.5,2.75,13,24,16,27
13,3.5,"scene",3.75,2.75,12,17,13,18
5,3,"scene",4.25,0,17,25,17,25
7,4,"scene",4.5,2.75,5,22,13,30
16,4,"scene",3.75,3,12,18,13,19
15,3.5,"scene",4.75,2,13,17,15,19
5,4,"scene",4.25,3,14,24,16,26
5,1.5,"scene",3.5,-1,16,16,10,10
17,5,"scene",4,3,15,22,21,28
15,3.5,"scene",4.75,0.25,15,26,16,27
8,5,"scene",5,1.75,16,20,17,21
12,3,"scene",3.75,-0.25,15,19,14,18
4,4,"scene",3.25,0.5,17,20,14,17
14,4.5,"scene",3.5,2.75,17,26,17,26
14,4,"scene",3.5,2.5,7,12,8,13
1,3.5,"scene",3,2.5,19,12,13,6
18,3.5,"scene",3.25,0.75,12,17,14,19
3,3,"scene",5,1.25,18,24,14,20
14,4,"scene",4.5,1.75,12,23,15,26
11,3,"scene",3.5,1.5,14,15,12,13
15,3.5,"scene",4,3,8,22,14,28
18,4,"scene",4.75,1,9,20,16,27
16,4.5,"scene",2.75,2.25,16,22,16,22
13,4,"scene",3.75,2.5,17,25,13,21
8,4,"scene",4.75,3,11,24,14,27
14,4.5,"scene",2.75,2.5,14,20,15,21
7,4,"scene",4,2.25,19,18,15,14
1,3,"scene",3,3,13,20,15,22
15,2,"scene",2.5,-0.25,15,19,11,15
12,2.5,"scene",4,-0.25,16,20,16,20
14,5,"scene",4,2.25,21,24,18,21
15,5,"scene",5,3,11,21,18,28
14,3,"scene",3.75,-1,14,21,15,22
13,3,"scene",2.75,0.25,14,17,11,14
14,3,"scene",3.25,1.5,15,20,11,16
19,5,"scene",4.75,1.75,10,18,16,24
18,2,"scene",1.75,-0.75,19,28,11,20
13,3,"scene",3.75,-1.5,19,25,12,18
16,5,"scene",4,3,12,18,13,19
19,5,"scene",4,3,16,17,14,15
14,3,"scene",3.25,-1,16,25,16,25
18,5,"scene",4.25,3,15,18,14,17
17,4,"scene",3.75,3,14,17,15,18
11,2,"scene",2.75,-0.75,19,21,17,19
14,2,"scene",3.25,0.5,13,24,13,24
12,3.5,"scene",3,1.75,12,18,12,18
10,5,"scene",5,3,16,21,18,23
15,1,"scene",4,-1.25,20,20,14,14
17,4,"scene",3.25,0,17,24,15,22
5,3,"scene",4,1,13,18,8,13
15,3,"scene",4,2.25,17,20,12,15
19,4,"scene",3.5,2,18,25,14,21
15,5,"scene",4.5,2,12,19,16,23
14,2.5,"scene",2.5,-0.25,20,20,11,11
15,4,"scene",4.5,3,10,14,11,15
9,2.5,"scene",3.5,2.5,18,22,16,20
7,2.5,"scene",4.75,3,7,24,17,34
19,1,"scene",2,-3,19,22,11,14
5,1,"scene",4.25,2.75,15,22,20,27
8,5,"scene",3,3,16,18,16,18
16,4,"scene",4.75,2.5,15,26,15,26
15,4,"scene",3.5,1.75,12,16,12,16
15,3.5,"scene",3.5,0.5,12,19,15,22
13,3,"scene",4.25,2.25,14,24,19,29
4,3,"scene",3.75,3,9,16,13,20
4,1,"scene",3,-1,13,17,12,16
12,2.5,"scene",3.5,-0.25,14,20,11,17
11,3,"scene",4,0.25,6,15,11,20
13,2.5,"scene",2.5,0.5,16,20,14,18
3,2.5,"scene",4.25,-0.5,9,19,12,22
1,4,"scene",4,2.5,15,21,9,15
11,2.5,"scene",3.75,1.75,16,16,12,12
1,4,"scene",5,3,10,19,7,16
14,3,"scene",4.5,0.25,11,16,18,23
3,2.5,"scene",2.5,1.25,16,18,16,18
17,3.5,"scene",4,1,11,23,13,25
7,5,"scene",4.25,2,12,18,7,13
6,4,"scene",4.75,3,20,14,13,7
17,4.5,"scene",2.5,2.5,12,20,17,25
15,2.5,"scene",2.75,-0.75,18,23,16,21
14,4,"scene",4,3,14,13,10,9
12,2,"scene",3,1,17,13,14,10
7,3,"scene",4,0.25,10,21,11,22
6,3.5,"scene",3.75,1.75,10,15,14,19
20,4,"scene",4.5,2.5,20,21,14,15
14,4,"scene",4,-0.25,12,21,14,23
16,2,"scene",3,-1.5,19,21,14,16
17,2,"scene",2.75,-0.5,17,22,18,23
19,2.5,"scene",3.75,-0.5,18,14,10,6
15,2.5,"scene",2.75,0.25,19,21,12,14
2,4,"scene",4.25,3,17,18,15,16
7,3.5,"scene",3.5,2.25,15,24,15,24
7,2,"scene",3,-1.25,10,21,8,19
18,3.5,"scene",3.75,0,17,23,16,22
17,3.5,"scene",3.75,1.5,13,17,13,17
7,5,"scene",3,3,21,28,21,28
6,3,"scene",4.25,-0.75,14,19,12,17
12,5,"scene",5,2,6,19,17,30
8,3,"scene",4,0.75,10,16,14,20
16,3.5,"scene",4,1,14,18,15,19
8,4,"scene",4.5,2,6,21,11,26
20,4,"scene",4.5,-0.5,18,20,16,18
14,4,"scene",4.25,1.5,18,16,15,13
13,3,"scene",3.5,1,11,24,13,26
14,3,"scene",4.25,-0.25,18,20,9,11
13,2.5,"scene",3.75,-0.75,19,21,14,16
6,3,"scene",4.75,-1,17,20,13,16
17,4,"scene",4.25,2,18,25,20,27
15,5,"scene",4,3,3,19,21,37
6,2.5,"scene",4.5,2.5,17,20,17,20
3,3.5,"scene",4.75,0,12,23,14,25
10,2,"scene",3,-1,15,18,12,15
3,5,"scene",4.5,2.75,7,19,14,26
8,3.5,"scene",3.75,1.5,12,18,10,16
11,4,"scene",3.75,0,16,24,11,19
7,1,"scene",2.75,-0.75,19,20,11,12
5,3,"scene",3,-0.5,14,22,14,22
7,3.5,"scene",4.25,-0.75,19,19,13,13
12,3,"scene",4.5,0.5,13,21,16,24
8,2.5,"scene",3.75,2.75,14,16,15,17
7,3,"scene",4.5,2.5,8,18,18,28
15,3.5,"scene",4,-1,12,23,18,29
9,2,"scene",3.25,0.5,19,25,12,18
1,2.5,"scene",4.5,1.75,11,24,18,31
10,2.5,"scene",4.75,-0.5,14,19,13,18
17,3,"scene",1.25,0.25,10,26,20,36
5,2,"scene",2.75,1.25,18,22,13,17
18,4,"scene",4.75,2.25,18,24,19,25
13,2,"scene",4,-0.25,15,24,12,21
20,1,"scene",2.75,-2,20,28,13,21
12,4,"scene",4.25,2,10,19,11,20
5,4,"scene",4.5,1.5,15,19,14,18
13,3,"scene",3.5,-0.75,15,25,11,21
6,3.5,"scene",4.5,1.5,20,22,16,18
5,3.5,"scene",4.75,0.25,16,27,18,29
18,3,"scene",4.5,2.25,18,24,15,21
12,4.5,"scene",4.75,3,12,21,12,21
20,3.5,"scene",3.5,-0.75,17,24,11,18
16,5,"scene",3,3,21,24,21,24
12,2,"scene",4,-0.75,16,19,10,13
10,3.5,"scene",4.25,1.25,13,20,19,26
14,2,"scene",3.25,-1.5,16,20,11,15
17,3.5,"scene",3,1,17,18,12,13
13,3,"scene",4.25,0,15,16,13,14
7,1.5,"scene",3,-1.5,18,23,17,22
5,4,"scene",4.5,0.25,17,26,11,20
7,4,"scene",3.75,2.5,19,25,17,23
12,2,"scene",3,0.25,12,21,13,22
14,2,"scene",3,-0.5,12,18,8,14
18,2.5,"scene",3,-1,12,24,14,26
12,3,"scene",4,-0.25,18,19,9,10
9,2,"scene",3.75,-1.5,17,26,12,21
4,3,"scene",3.5,2,13,24,11,22
17,3,"scene",3,1.25,14,23,12,21
3,5,"scene",5,3,8,15,11,18
6,1.5,"scene",3.25,-0.75,18,22,10,14
10,2.5,"scene",3.5,2.5,17,21,14,18
9,2,"scene",3.5,2,15,18,13,16
13,2,"scene",3.5,1,18,21,13,16
14,3.5,"scene",3.25,0.5,16,16,11,11
20,3.5,"scene",4,0.5,20,23,15,18
3,2.5,"scene",3.25,3,13,24,15,26
17,4,"scene",3,2.75,16,17,12,13
14,4,"scene",3.75,1.25,13,23,13,23
8,3,"scene",4.5,-0.25,17,27,19,29
14,2.5,"scene",3.5,1,19,20,14,15
4,3,"scene",4,1,12,14,10,12
7,3,"scene",3,2.5,10,22,14,26
17,4,"scene",4,1.75,17,20,14,17
17,4,"scene",3,2.25,17,23,16,22
12,1.5,"scene",2.5,0.75,18,20,9,11
16,3.5,"scene",4.25,1.25,12,20,17,25
11,2,"scene",2.5,3,15,20,14,19
18,4.5,"scene",4.25,2.5,21,22,19,20
8,4,"scene",4,3,18,18,17,17
13,4,"scene",3.25,1.75,14,12,13,11
11,3,"scene",3.5,1.25,15,25,20,30
4,4,"scene",4.5,2.25,16,22,15,21
17,4,"scene",3.25,3,17,20,15,18
3,3.5,"scene",5,0.75,13,21,18,26
17,2,"scene",3,-1.5,12,16,12,16
13,5,"scene",4.75,2.5,20,18,17,15
1,3,"scene",5,1.5,8,20,15,27
13,3,"scene",3.25,-1.25,11,22,17,28
14,2,"scene",4.25,1.5,18,16,17,15
20,3,"scene",4,-1.5,13,28,15,30
NA,4,"AR4CAD",4.25,NA,NA,NA,NA,NA
NA,4,"AR4CAD",4.25,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",3.5,NA,NA,NA,NA,NA
NA,4,"AR4CAD",4.5,NA,NA,NA,NA,NA
NA,4,"AR4CAD",4,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",4.75,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",4.25,NA,NA,NA,NA,NA
NA,4,"AR4CAD",4.75,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",4.75,NA,NA,NA,NA,NA
NA,3,"AR4CAD",4.5,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",3.75,NA,NA,NA,NA,NA
NA,2,"AR4CAD",2.25,NA,NA,NA,NA,NA
NA,5,"AR4CAD",5,NA,NA,NA,NA,NA
NA,3,"AR4CAD",4,NA,NA,NA,NA,NA
NA,4,"AR4CAD",4,NA,NA,NA,NA,NA
NA,3,"AR4CAD",4.5,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",3.75,NA,NA,NA,NA,NA
NA,4,"AR4CAD",3.75,NA,NA,NA,NA,NA
NA,1.5,"AR4CAD",1,NA,NA,NA,NA,NA
NA,2.5,"AR4CAD",3.5,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",1.25,NA,NA,NA,NA,NA
NA,2,"AR4CAD",1.75,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",3.25,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",4.25,NA,NA,NA,NA,NA
NA,3,"AR4CAD",4,NA,NA,NA,NA,NA
NA,3,"AR4CAD",4.75,NA,NA,NA,NA,NA
NA,4,"AR4CAD",4.75,NA,NA,NA,NA,NA
NA,3,"AR4CAD",4.25,NA,NA,NA,NA,NA
NA,4,"AR4CAD",3.25,NA,NA,NA,NA,NA
NA,5,"AR4CAD",4.75,NA,NA,NA,NA,NA
NA,2.5,"AR4CAD",1.5,NA,NA,NA,NA,NA
NA,3,"AR4CAD",2.75,NA,NA,NA,NA,NA
NA,3,"AR4CAD",3.5,NA,NA,NA,NA,NA
NA,2,"AR4CAD",2.25,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",3,NA,NA,NA,NA,NA
NA,1,"AR4CAD",2,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",4.75,NA,NA,NA,NA,NA
NA,4,"AR4CAD",4.25,NA,NA,NA,NA,NA
NA,2.5,"AR4CAD",2.75,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",2,NA,NA,NA,NA,NA
NA,2,"AR4CAD",2,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",3.5,NA,NA,NA,NA,NA
NA,1.5,"AR4CAD",3.25,NA,NA,NA,NA,NA
NA,2,"AR4CAD",2,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",4,NA,NA,NA,NA,NA
NA,2,"AR4CAD",2.25,NA,NA,NA,NA,NA
NA,4,"AR4CAD",2.5,NA,NA,NA,NA,NA
NA,4,"AR4CAD",3.75,NA,NA,NA,NA,NA
NA,2.5,"AR4CAD",1.25,NA,NA,NA,NA,NA
NA,3,"AR4CAD",2.5,NA,NA,NA,NA,NA
NA,2,"AR4CAD",2.75,NA,NA,NA,NA,NA
NA,4,"AR4CAD",4,NA,NA,NA,NA,NA
NA,4,"AR4CAD",4.5,NA,NA,NA,NA,NA
NA,4,"AR4CAD",4.25,NA,NA,NA,NA,NA
NA,4,"AR4CAD",4.5,NA,NA,NA,NA,NA
NA,4,"AR4CAD",3.75,NA,NA,NA,NA,NA
NA,3,"AR4CAD",2.75,NA,NA,NA,NA,NA
NA,2,"AR4CAD",3,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",3.25,NA,NA,NA,NA,NA
NA,3,"AR4CAD",4.75,NA,NA,NA,NA,NA
NA,3,"AR4CAD",4.25,NA,NA,NA,NA,NA
NA,4,"AR4CAD",4.5,NA,NA,NA,NA,NA
NA,3,"AR4CAD",3.25,NA,NA,NA,NA,NA
NA,4,"AR4CAD",4.25,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",4,NA,NA,NA,NA,NA
NA,3.5,"AR4CAD",3.25,NA,NA,NA,NA,NA
NA,3,"AR4CAD",4.25,NA,NA,NA,NA,NA
NA,2.5,"AR4CAD",3.25,NA,NA,NA,NA,NA
15,4,"critical",3.75,2.25,NA,NA,NA,NA
12,3.5,"critical",3.75,1,NA,NA,NA,NA
8,2,"critical",3.5,-1.25,NA,NA,NA,NA
4,4,"critical",4.25,0.75,NA,NA,NA,NA
3,5,"critical",3.75,-1,NA,NA,NA,NA
13,3,"critical",3.25,1.75,NA,NA,NA,NA
16,4.5,"critical",2.75,1.75,NA,NA,NA,NA
20,3,"critical",3.75,-1,NA,NA,NA,NA
11,4.5,"critical",3.5,2.5,NA,NA,NA,NA
3,4,"critical",5,3,NA,NA,NA,NA
12,2.5,"critical",2.75,0.75,NA,NA,NA,NA
1,4,"critical",4.5,3,NA,NA,NA,NA
17,3.5,"critical",4,0,NA,NA,NA,NA
11,4,"critical",3.5,2,NA,NA,NA,NA
7,4,"critical",4,1.25,NA,NA,NA,NA
8,3,"critical",4,-1,NA,NA,NA,NA
16,4,"critical",4.5,2,NA,NA,NA,NA
1,5,"critical",4.75,3,NA,NA,NA,NA
9,4,"critical",3.25,-0.25,NA,NA,NA,NA
16,5,"critical",3.75,3,NA,NA,NA,NA
1,1.5,"critical",2.25,2.25,NA,NA,NA,NA
14,4,"critical",3.5,1.5,NA,NA,NA,NA
15,3,"critical",2.75,-0.5,NA,NA,NA,NA
8,2.5,"critical",3.75,-1.5,NA,NA,NA,NA
2,2.5,"critical",3.5,0,NA,NA,NA,NA
5,4,"critical",2.5,-3,NA,NA,NA,NA
11,3,"critical",3.25,2,NA,NA,NA,NA
20,3,"critical",3.75,1,NA,NA,NA,NA
11,4.5,"critical",3.75,3,NA,NA,NA,NA
5,3,"critical",4.5,3,NA,NA,NA,NA
15,2,"critical",2.75,-1.5,NA,NA,NA,NA
1,5,"critical",5,3,NA,NA,NA,NA
9,4,"critical",2.5,1.25,NA,NA,NA,NA
15,3.5,"critical",3.25,2,NA,NA,NA,NA
18,3,"critical",2.5,-1.5,NA,NA,NA,NA
7,4,"critical",3.75,1.75,NA,NA,NA,NA
7,2.5,"critical",4.75,0,NA,NA,NA,NA
14,5,"critical",5,3,NA,NA,NA,NA
1,5,"critical",4.75,2.25,NA,NA,NA,NA
5,5,"critical",4.25,2.5,NA,NA,NA,NA
20,5,"critical",3.5,3,NA,NA,NA,NA
2,1,"critical",2,0.5,NA,NA,NA,NA
16,3.5,"critical",3.25,2.5,NA,NA,NA,NA
